path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_axis-label-rotation.xlsx,.xlsx,true,false,92,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_axis_character_properties.xlsx,.xlsx,true,false,43,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_axis_title_default_rotation.xlsx,.xlsx,true,false,320,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_axis_title_rotated.xlsx,.xlsx,true,false,92,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_axis_title_rotation.xlsx,.xlsx,true,false,43,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_barOfPieChart.xlsx,.xlsx,true,false,39,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_barOfPieChart2.xlsx,.xlsx,true,false,39,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_bar_chart_simple.xlsx,.xlsx,true,false,38,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_barchart_outend.xlsx,.xlsx,true,false,25,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_barchart_totalsrow.xlsx,.xlsx,true,false,339,0,,,7,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_bartest-stroke.xlsx,.xlsx,true,false,45,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_box-whisker-gapwidth.xlsx,.xlsx,true,false,249,0,,,8,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_boxWhisker.xlsx,.xlsx,true,false,71,0,,,7,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_bubble_chart_simple.xlsx,.xlsx,true,false,26,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart-area-style-background.xlsx,.xlsx,true,false,92,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart-area-style-border.xlsx,.xlsx,true,false,45,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart-auto-background.xlsx,.xlsx,true,false,61,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart-hatch-fill.xlsx,.xlsx,true,false,30,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart-text-can-overlap.xlsx,.xlsx,true,false,259,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart.xlsx,.xlsx,true,false,67,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart_label_text_break.xlsx,.xlsx,true,false,975,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart_pie2007.xlsx,.xlsx,true,false,105,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart_title.xlsx,.xlsx,true,false,58,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_chart_with_name_range.xlsx,.xlsx,true,false,86,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_clusteredColumn.xlsx,.xlsx,true,false,67,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_color_funnel.xlsx,.xlsx,true,false,37,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_column-style.xlsx,.xlsx,true,false,34,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_combined_chart_secondary_axis.xlsx,.xlsx,true,false,155,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_custom_data_label.xlsx,.xlsx,true,false,25,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_data_label.xlsx,.xlsx,true,false,29,0,,,7,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_data_labels_fill_color.xlsx,.xlsx,true,false,51,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_deleted_data_labels.xlsx,.xlsx,true,false,44,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_deleted_legend_entry.xlsx,.xlsx,true,false,87,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_deleted_legend_entry2.xlsx,.xlsx,true,false,127,0,,,9,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_dispBlanksAs_2007.xlsx,.xlsx,true,false,128,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_dispBlanksAs_2013.xlsx,.xlsx,true,false,114,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_empty_chart.xlsx,.xlsx,true,false,6,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_external_str_ref.xlsx,.xlsx,true,false,135,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_fdo54361-1.xlsx,.xlsx,true,false,33,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_fdo54361.xlsx,.xlsx,true,false,85,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_fdo70609.xlsx,.xlsx,true,false,52,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_fdo78080.xlsx,.xlsx,true,false,36,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_funnel1.xlsx,.xlsx,true,false,33,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_gapWidth.xlsx,.xlsx,true,false,81,0,,,7,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_hidden_cells.xlsx,.xlsx,true,false,51,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_incorrect_label_position.xlsx,.xlsx,true,false,69,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_invertIfNeg_bar.xlsx,.xlsx,true,false,33,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_invertIfNeg_bubble.xlsx,.xlsx,true,false,39,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_legend_manual_layout.xlsx,.xlsx,true,false,43,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_majorTickMark.xlsx,.xlsx,true,false,63,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_markerColor.xlsx,.xlsx,true,false,39,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_minorTickMark.xlsx,.xlsx,true,false,69,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_no_marker.xlsx,.xlsx,true,false,43,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_number-formats.xlsx,.xlsx,true,false,24,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_pareto-gapwidth.xlsx,.xlsx,true,false,30,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_paretoLine.xlsx,.xlsx,true,false,88,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_pieOfPieChart.xlsx,.xlsx,true,false,30,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_pieOfPieChart2.xlsx,.xlsx,true,false,30,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_pie_chart_datapoint_explosion.xlsx,.xlsx,true,false,25,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_piechart_deleted_legendentry.xlsx,.xlsx,true,false,16,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_piechart_legend.xlsx,.xlsx,true,false,16,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_piechart_outside.xlsx,.xlsx,true,false,381,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_plotVisOnly.xlsx,.xlsx,true,false,51,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_plot_area_manual_layout.xlsx,.xlsx,true,false,43,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_rAngAx.xlsx,.xlsx,true,false,63,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_regionMap.xlsx,.xlsx,true,false,120,0,,,13,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_secondary_axis_title_default_rotation.xlsx,.xlsx,true,false,92,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_ser_labels.xlsx,.xlsx,true,false,145,0,,,9,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_smoothed_series.xlsx,.xlsx,true,false,25,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_smoothed_series2007.xlsx,.xlsx,true,false,25,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_strict_chart.xlsx,.xlsx,true,false,43,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_sunburst.xlsx,.xlsx,true,false,104,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf100084.xlsx,.xlsx,true,false,207,1,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf108107.xlsx,.xlsx,true,false,49,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf111173.xlsx,.xlsx,true,false,345,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf111824.xlsx,.xlsx,true,false,178,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf114139.xlsx,.xlsx,true,false,22,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf115012.xlsx,.xlsx,true,false,106,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf119138-missing-autotitledeleted.xlsx,.xlsx,true,false,267,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf122031.xlsx,.xlsx,true,false,35,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf122915.xlsx,.xlsx,true,false,695,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf124817.xlsx,.xlsx,true,false,255,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf126033.xlsx,.xlsx,true,false,72,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf126115.xlsx,.xlsx,true,false,151,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf127777.xlsx,.xlsx,true,false,311,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128619.xlsx,.xlsx,true,false,65,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128621.xlsx,.xlsx,true,false,42,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128627.xlsx,.xlsx,true,false,320,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128633.xlsx,.xlsx,true,false,184,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128634.xlsx,.xlsx,true,false,160,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf128732.xlsx,.xlsx,true,false,72,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf130657.xlsx,.xlsx,true,false,52,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf130986.xlsx,.xlsx,true,false,131,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf132076.xlsx,.xlsx,true,false,96,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf133190_tdf133191.xlsx,.xlsx,true,false,181,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf133376.xlsx,.xlsx,true,false,255,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf134118.xlsx,.xlsx,true,false,61,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf134225.xlsx,.xlsx,true,false,135,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf134978.xlsx,.xlsx,true,false,82,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf135184RoundLineCap.xlsx,.xlsx,true,false,36,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf135184RoundLineCap2.xlsx,.xlsx,true,false,95,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf136105.xlsx,.xlsx,true,false,407,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf136267.xlsx,.xlsx,true,false,72,1,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf136752.xlsx,.xlsx,true,false,267,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf137505.xlsx,.xlsx,true,false,31,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf137734.xlsx,.xlsx,true,false,48,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf137917.xlsx,.xlsx,true,false,253,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf138204.xlsx,.xlsx,true,false,225,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf140489.xlsx,.xlsx,true,false,20368,0,,,42,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf142351.xlsx,.xlsx,true,false,113,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf143127.xlsx,.xlsx,true,false,81,2,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf143942.xlsx,.xlsx,true,false,127,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf150434.xlsx,.xlsx,true,false,1267,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf161607PieChartLeaderLinesColorWidth.xlsx,.xlsx,true,false,183,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf163727_histogram_roundtrip_multi_chart.xlsx,.xlsx,true,false,60,0,,,9,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf166249.xlsx,.xlsx,true,false,32,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf39052.xlsx,.xlsx,true,false,81,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf81396.xlsx,.xlsx,true,false,50,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf90876.xlsx,.xlsx,true,false,72,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdf98690.xlsx,.xlsx,true,false,4579,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_tdfPieNumFormat.xlsx,.xlsx,true,false,31,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_test3DAreaChartZAxis.xlsx,.xlsx,true,false,112,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testAutoTitleDeleted.xlsx,.xlsx,true,false,73,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testBarChartDataPointPropXLSX.xlsx,.xlsx,true,false,31,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testChartTitlePropertiesBitmapFill.xlsx,.xlsx,true,false,72,1,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testChartTitlePropertiesColorFill.xlsx,.xlsx,true,false,81,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testChartTitlePropertiesGradientFill.xlsx,.xlsx,true,false,72,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testCombinedChartAxis.xlsx,.xlsx,true,false,129,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testCustomPosDataLabels.xlsx,.xlsx,true,false,103,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testDataPointLabelCustomPos.xlsx,.xlsx,true,false,39,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testDataseriesOverlapStackedChart.xlsx,.xlsx,true,false,107,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testErrorBarProp.xlsx,.xlsx,true,false,912,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testSecondaryAxis.xlsx,.xlsx,true,false,114,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testTdf130032.xlsx,.xlsx,true,false,19,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_testTdf90749.xlsx,.xlsx,true,false,48,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_title_character_properties.xlsx,.xlsx,true,false,43,0,,,2,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_title_manual_layout.xlsx,.xlsx,true,false,49,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_treemap.xlsx,.xlsx,true,false,103,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_trendline.xlsx,.xlsx,true,false,46,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_trendline2007.xlsx,.xlsx,true,false,45,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_vary_color.xlsx,.xlsx,true,false,28,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_vary_color2007.xlsx,.xlsx,true,false,28,0,,,6,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_waterfall.xlsx,.xlsx,true,false,53,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_waterfall2.xlsx,.xlsx,true,false,122,0,,,5,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_data_xlsx_xAxisLabelsRotation.xlsx,.xlsx,true,false,109,0,,,3,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_xshape_data_xlsx_tdf90839-1.xlsx,.xlsx,true,false,121,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_xshape_data_xlsx_tdf90839-2.xlsx,.xlsx,true,false,429,0,,,4,0,0,
testdata\web-samples\samples\xlsx\LibreOffice__core__chart2_qa_extras_xshape_data_xlsx_tdf90839-3.xlsx,.xlsx,true,false,429,0,,,5,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-integration-tests_src_test_resources_test-documents_CVLKRA-KYC_Download_File_Structure_V3.1.xlsx,.xlsx,true,false,32489,0,,,47,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_protectedSheets.xlsx,.xlsx,true,false,101,0,,,2,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_test-columnar.xlsx,.xlsx,true,false,1051,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testComment.xlsx,.xlsx,true,false,50,0,,,3,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testDataConnections.xlsx,.xlsx,true,false,28,0,,,0,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testDdeLink.xlsx,.xlsx,true,false,8,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL-formats.xlsx,.xlsx,true,false,547,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL.strict.xlsx,.xlsx,true,false,200,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL.xlsx,.xlsx,true,false,235,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_1img.xlsx,.xlsx,true,false,264,1,,,3,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_big_numbers.xlsx,.xlsx,true,false,72,0,,,1,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_charts.xlsx,.xlsx,true,false,183,0,,,3,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_custom_props.xlsx,.xlsx,true,false,72,0,,,2,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_dateFormats.xlsx,.xlsx,true,false,23,0,,,0,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_diagramData.xlsx,.xlsx,true,false,6,0,,,4,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_embeddedPDF_mac.xlsx,.xlsx,true,false,6,1,,,4,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_embeddedPDF_windows.xlsx,.xlsx,true,false,6,1,,,5,0,0,
testdata\web-samples\samples\xlsx\apache__tika__tika-parsers_tika-parsers-standard_tika-parsers-standard-modules_tika-parser-microsoft-module_src_test_resources_test-documents_testEXCEL_embeded.xlsx,.xlsx,true,false,877,14,,,21,0,0,
