path,ext,ok,empty,textBytes,images,error,panic,millis,minMillis,maxMillis,runs
testdata\web-samples\samples\pptx\00023681.pptx,.pptx,true,false,4129,1,,,19,0,0,
testdata\web-samples\samples\pptx\00023690.pptx,.pptx,true,false,5482,110,,,185,0,0,
testdata\web-samples\samples\pptx\00023695.pptx,.pptx,true,false,1650,4,,,24,0,0,
testdata\web-samples\samples\pptx\00023699.pptx,.pptx,true,false,2015,2,,,24,0,0,
testdata\web-samples\samples\pptx\00023700.pptx,.pptx,true,false,23003,11,,,107,0,0,
testdata\web-samples\samples\pptx\00023711.pptx,.pptx,true,false,3474,1,,,265,0,0,
testdata\web-samples\samples\pptx\00023712.pptx,.pptx,true,false,754,9,,,30,0,0,
testdata\web-samples\samples\pptx\00023726.pptx,.pptx,true,false,2429,10,,,43,0,0,
testdata\web-samples\samples\pptx\00023727.pptx,.pptx,true,false,10240,11,,,71,0,0,
testdata\web-samples\samples\pptx\00023736.pptx,.pptx,true,false,4185,69,,,118,0,0,
testdata\web-samples\samples\pptx\00023745.pptx,.pptx,true,false,797,0,,,12,0,0,
testdata\web-samples\samples\pptx\00023747.pptx,.pptx,true,false,6244,35,,,75,0,0,
testdata\web-samples\samples\pptx\00023751.pptx,.pptx,true,false,1876,0,,,12,0,0,
testdata\web-samples\samples\pptx\00023764.pptx,.pptx,true,false,10230,0,,,61,0,0,
testdata\web-samples\samples\pptx\00023769.pptx,.pptx,true,false,150573,34,,,580,0,0,
testdata\web-samples\samples\pptx\00023776.pptx,.pptx,true,false,10162,1,,,58,0,0,
testdata\web-samples\samples\pptx\00023787.pptx,.pptx,true,false,8928,18,,,126,0,0,
testdata\web-samples\samples\pptx\00023792.pptx,.pptx,true,false,10457,0,,,61,0,0,
testdata\web-samples\samples\pptx\00023797.pptx,.pptx,true,false,1502,21,,,56,0,0,
testdata\web-samples\samples\pptx\00023805.pptx,.pptx,true,false,10037,41,,,169,0,0,
testdata\web-samples\samples\pptx\00023827.pptx,.pptx,true,false,14497,5,,,106,0,0,
testdata\web-samples\samples\pptx\00023830.pptx,.pptx,true,false,2232,6,,,24,0,0,
testdata\web-samples\samples\pptx\00023836.pptx,.pptx,true,false,4494,9,,,55,0,0,
testdata\web-samples\samples\pptx\00023838.pptx,.pptx,true,false,7878,13,,,66,0,0,
testdata\web-samples\samples\pptx\00023848.pptx,.pptx,true,false,776,0,,,9,0,0,
testdata\web-samples\samples\pptx\00023868.pptx,.pptx,true,false,283990,27,,,1067,0,0,
testdata\web-samples\samples\pptx\00023886.pptx,.pptx,true,false,3047,9,,,37,0,0,
testdata\web-samples\samples\pptx\00023887.pptx,.pptx,true,false,4538,17,,,52,0,0,
testdata\web-samples\samples\pptx\00023906.pptx,.pptx,true,false,2772,2,,,26,0,0,
testdata\web-samples\samples\pptx\00023945.pptx,.pptx,true,false,4310,19,,,83,0,0,
testdata\web-samples\samples\pptx\00023946.pptx,.pptx,true,false,4783,20,,,115,0,0,
testdata\web-samples\samples\pptx\00023952.pptx,.pptx,true,false,10755,30,,,188,0,0,
testdata\web-samples\samples\pptx\00023962.pptx,.pptx,true,false,18994,21,,,153,0,0,
testdata\web-samples\samples\pptx\00023992.pptx,.pptx,true,false,14390,29,,,244,0,0,
testdata\web-samples\samples\pptx\00024010.pptx,.pptx,true,false,5372,35,,,113,0,0,
testdata\web-samples\samples\pptx\00024018.pptx,.pptx,true,false,1775,8,,,195,0,0,
testdata\web-samples\samples\pptx\00024020.pptx,.pptx,true,false,3982,12,,,55,0,0,
testdata\web-samples\samples\pptx\00024058.pptx,.pptx,true,false,20209,4,,,149,0,0,
testdata\web-samples\samples\pptx\00024099.pptx,.pptx,true,false,4291,13,,,57,0,0,
testdata\web-samples\samples\pptx\00024163.pptx,.pptx,true,false,6625,55,,,179,0,0,
testdata\web-samples\samples\pptx\00024179.pptx,.pptx,true,false,5956,2,,,113,0,0,
testdata\web-samples\samples\pptx\00024183.pptx,.pptx,true,false,19960,42,,,366,0,0,
testdata\web-samples\samples\pptx\00024251.pptx,.pptx,true,false,2588,23,,,51,0,0,
testdata\web-samples\samples\pptx\00024257.pptx,.pptx,true,false,2608,28,,,126,0,0,
testdata\web-samples\samples\pptx\00024267.pptx,.pptx,true,false,1728,1,,,18,0,0,
testdata\web-samples\samples\pptx\00024272.pptx,.pptx,true,false,5197,1,,,81,0,0,
testdata\web-samples\samples\pptx\00024298.pptx,.pptx,true,false,6861,41,,,138,0,0,
testdata\web-samples\samples\pptx\00024460.pptx,.pptx,true,false,1765,0,,,31,0,0,
testdata\web-samples\samples\pptx\00024461.pptx,.pptx,true,false,1575,0,,,26,0,0,
testdata\web-samples\samples\pptx\00024466.pptx,.pptx,true,false,779,0,,,14,0,0,
testdata\web-samples\samples\pptx\00024510.pptx,.pptx,true,false,7676,25,,,139,0,0,
testdata\web-samples\samples\pptx\00024535.pptx,.pptx,true,false,16861,20,,,187,0,0,
testdata\web-samples\samples\pptx\00024549.pptx,.pptx,true,false,1725,1,,,19,0,0,
testdata\web-samples\samples\pptx\00024553.pptx,.pptx,true,false,7612,23,,,113,0,0,
testdata\web-samples\samples\pptx\00024554.pptx,.pptx,true,false,11672,8,,,73,0,0,
testdata\web-samples\samples\pptx\00024555.pptx,.pptx,true,false,2526,2,,,35,0,0,
testdata\web-samples\samples\pptx\00024560.pptx,.pptx,true,false,6394,13,,,43,0,0,
testdata\web-samples\samples\pptx\00024573.pptx,.pptx,true,false,4015,13,,,44,0,0,
testdata\web-samples\samples\pptx\00024574.pptx,.pptx,true,false,7236,16,,,50,0,0,
testdata\web-samples\samples\pptx\00024585.pptx,.pptx,true,false,19966,42,,,311,0,0,
testdata\web-samples\samples\pptx\00024594.pptx,.pptx,true,false,8346,4,,,131,0,0,
testdata\web-samples\samples\pptx\00024610.pptx,.pptx,true,false,1517,3,,,58,0,0,
testdata\web-samples\samples\pptx\00024611.pptx,.pptx,true,false,2624,10,,,55,0,0,
testdata\web-samples\samples\pptx\00024617.pptx,.pptx,true,false,7056,16,,,50,0,0,
testdata\web-samples\samples\pptx\00024620.pptx,.pptx,true,false,3806,9,,,44,0,0,
testdata\web-samples\samples\pptx\00024621.pptx,.pptx,true,false,3673,31,,,95,0,0,
testdata\web-samples\samples\pptx\00024622.pptx,.pptx,true,false,4492,10,,,51,0,0,
testdata\web-samples\samples\pptx\00024632.pptx,.pptx,true,false,8147,4,,,104,0,0,
testdata\web-samples\samples\pptx\00024638.pptx,.pptx,true,false,3393,19,,,55,0,0,
testdata\web-samples\samples\pptx\00024648.pptx,.pptx,true,false,2597,5,,,65,0,0,
testdata\web-samples\samples\pptx\00024649.pptx,.pptx,true,false,3699,5,,,55,0,0,
testdata\web-samples\samples\pptx\00024668.pptx,.pptx,true,false,1501,14,,,49,0,0,
testdata\web-samples\samples\pptx\00024669.pptx,.pptx,true,false,1255,10,,,27,0,0,
testdata\web-samples\samples\pptx\00024670.pptx,.pptx,true,false,2811,4,,,34,0,0,
testdata\web-samples\samples\pptx\00024738.pptx,.pptx,true,false,326,3,,,20,0,0,
testdata\web-samples\samples\pptx\00024774.pptx,.pptx,true,false,7267,6,,,99,0,0,
testdata\web-samples\samples\pptx\00024782.pptx,.pptx,true,false,24608,12,,,124,0,0,
testdata\web-samples\samples\pptx\00024784.pptx,.pptx,true,false,4048,7,,,53,0,0,
testdata\web-samples\samples\pptx\00024809.pptx,.pptx,true,false,11113,6,,,78,0,0,
testdata\web-samples\samples\pptx\00024811.pptx,.pptx,true,false,49612,23,,,216,0,0,
testdata\web-samples\samples\pptx\00024821.pptx,.pptx,true,false,44128,31,,,259,0,0,
testdata\web-samples\samples\pptx\00024837.pptx,.pptx,true,false,3681,13,,,71,0,0,
testdata\web-samples\samples\pptx\00024841.pptx,.pptx,true,false,2684,21,,,91,0,0,
testdata\web-samples\samples\pptx\00024860.pptx,.pptx,true,false,2864,47,,,170,0,0,
testdata\web-samples\samples\pptx\00024861.pptx,.pptx,true,false,4022,3,,,41,0,0,
testdata\web-samples\samples\pptx\00024862.pptx,.pptx,true,false,3073,60,,,114,0,0,
testdata\web-samples\samples\pptx\00024944.pptx,.pptx,true,false,5614,16,,,102,0,0,
testdata\web-samples\samples\pptx\00024955.pptx,.pptx,true,false,6651,1,,,50,0,0,
testdata\web-samples\samples\pptx\00024960.pptx,.pptx,true,false,11046,33,,,169,0,0,
testdata\web-samples\samples\pptx\00024968.pptx,.pptx,true,false,6300,5,,,21,0,0,
testdata\web-samples\samples\pptx\00024969.pptx,.pptx,true,false,10789,12,,,344,0,0,
testdata\web-samples\samples\pptx\00024980.pptx,.pptx,true,false,2688,40,,,111,0,0,
testdata\web-samples\samples\pptx\00024983.pptx,.pptx,true,false,6093,18,,,110,0,0,
testdata\web-samples\samples\pptx\00024984.pptx,.pptx,true,false,8532,11,,,92,0,0,
testdata\web-samples\samples\pptx\00024996.pptx,.pptx,true,false,3282,12,,,37,0,0,
testdata\web-samples\samples\pptx\00025014.pptx,.pptx,true,false,1651,57,,,88,0,0,
testdata\web-samples\samples\pptx\00025016.pptx,.pptx,true,false,1858,1,,,12,0,0,
testdata\web-samples\samples\pptx\00025024.pptx,.pptx,true,false,1699,26,,,31,0,0,
testdata\web-samples\samples\pptx\00025043.pptx,.pptx,true,false,10382,4,,,149,0,0,
testdata\web-samples\samples\pptx\00025072.pptx,.pptx,true,false,5155,1,,,32,0,0,
testdata\web-samples\samples\pptx\00025077.pptx,.pptx,true,false,14613,91,,,283,0,0,
testdata\web-samples\samples\pptx\00025095.pptx,.pptx,true,false,15542,30,,,170,0,0,
testdata\web-samples\samples\pptx\00025099.pptx,.pptx,true,false,19091,66,,,253,0,0,
testdata\web-samples\samples\pptx\00025102.pptx,.pptx,true,false,13639,5,,,108,0,0,
testdata\web-samples\samples\pptx\00025107.pptx,.pptx,true,false,575,1,,,7,0,0,
testdata\web-samples\samples\pptx\00025115.pptx,.pptx,true,false,8396,13,,,177,0,0,
testdata\web-samples\samples\pptx\00025127.pptx,.pptx,true,false,10189,21,,,235,0,0,
testdata\web-samples\samples\pptx\00025135.pptx,.pptx,true,false,9493,89,,,165,0,0,
testdata\web-samples\samples\pptx\00025146.pptx,.pptx,true,false,7451,18,,,104,0,0,
testdata\web-samples\samples\pptx\00025162.pptx,.pptx,true,false,15098,10,,,189,0,0,
testdata\web-samples\samples\pptx\00025165.pptx,.pptx,true,false,8207,6,,,76,0,0,
testdata\web-samples\samples\pptx\00025166.pptx,.pptx,true,false,18083,6,,,163,0,0,
testdata\web-samples\samples\pptx\00025183.pptx,.pptx,true,false,8626,15,,,72,0,0,
testdata\web-samples\samples\pptx\00025194.pptx,.pptx,true,false,36906,46,,,328,0,0,
testdata\web-samples\samples\pptx\00025195.pptx,.pptx,true,false,28184,122,,,472,0,0,
testdata\web-samples\samples\pptx\00025200.pptx,.pptx,true,false,9714,58,,,143,0,0,
testdata\web-samples\samples\pptx\00025207.pptx,.pptx,true,false,5058,1,,,44,0,0,
testdata\web-samples\samples\pptx\00025215.pptx,.pptx,true,false,310305,92,,,559,0,0,
testdata\web-samples\samples\pptx\00025231.pptx,.pptx,true,false,7546,75,,,123,0,0,
testdata\web-samples\samples\pptx\00025265.pptx,.pptx,true,false,9616,24,,,130,0,0,
testdata\web-samples\samples\pptx\00025266.pptx,.pptx,true,false,11866,1,,,71,0,0,
testdata\web-samples\samples\pptx\00025288.pptx,.pptx,true,false,13337,15,,,97,0,0,
testdata\web-samples\samples\pptx\00025293.pptx,.pptx,true,false,12424,12,,,142,0,0,
testdata\web-samples\samples\pptx\00025294.pptx,.pptx,true,false,7746,2,,,45,0,0,
testdata\web-samples\samples\pptx\00025295.pptx,.pptx,true,false,12422,32,,,224,0,0,
testdata\web-samples\samples\pptx\00025323.pptx,.pptx,true,false,37330,10,,,116,0,0,
testdata\web-samples\samples\pptx\00025324.pptx,.pptx,true,false,7030,1,,,36,0,0,
testdata\web-samples\samples\pptx\00025325.pptx,.pptx,true,false,4593,0,,,25,0,0,
testdata\web-samples\samples\pptx\00025326.pptx,.pptx,true,false,5018,3,,,38,0,0,
testdata\web-samples\samples\pptx\00025343.pptx,.pptx,true,false,8657,5,,,43,0,0,
testdata\web-samples\samples\pptx\00025351.pptx,.pptx,true,false,10496,4,,,94,0,0,
testdata\web-samples\samples\pptx\00025366.pptx,.pptx,true,false,10830,10,,,67,0,0,
testdata\web-samples\samples\pptx\00025367.pptx,.pptx,true,false,5967,24,,,125,0,0,
testdata\web-samples\samples\pptx\00025368.pptx,.pptx,true,false,7282,31,,,150,0,0,
testdata\web-samples\samples\pptx\00025369.pptx,.pptx,true,false,5846,2,,,41,0,0,
testdata\web-samples\samples\pptx\00025370.pptx,.pptx,true,false,4617,10,,,45,0,0,
testdata\web-samples\samples\pptx\00025374.pptx,.pptx,true,false,5510,8,,,55,0,0,
testdata\web-samples\samples\pptx\00025375.pptx,.pptx,true,false,4831,5,,,55,0,0,
testdata\web-samples\samples\pptx\00025376.pptx,.pptx,true,false,10251,6,,,106,0,0,
testdata\web-samples\samples\pptx\00025377.pptx,.pptx,true,false,5907,19,,,81,0,0,
testdata\web-samples\samples\pptx\00025385.pptx,.pptx,true,false,4563,2,,,40,0,0,
testdata\web-samples\samples\pptx\00025386.pptx,.pptx,true,false,6137,8,,,61,0,0,
testdata\web-samples\samples\pptx\00025388.pptx,.pptx,true,false,12978,15,,,248,0,0,
testdata\web-samples\samples\pptx\00025389.pptx,.pptx,true,false,7688,7,,,65,0,0,
testdata\web-samples\samples\pptx\00025390.pptx,.pptx,true,false,4312,4,,,50,0,0,
testdata\web-samples\samples\pptx\00025392.pptx,.pptx,true,false,16206,5,,,111,0,0,
testdata\web-samples\samples\pptx\00025393.pptx,.pptx,true,false,33518,37,,,340,0,0,
testdata\web-samples\samples\pptx\00025394.pptx,.pptx,true,false,18108,18,,,152,0,0,
testdata\web-samples\samples\pptx\00025395.pptx,.pptx,true,false,547,3,,,11,0,0,
testdata\web-samples\samples\pptx\00025409.pptx,.pptx,true,false,12133,6,,,75,0,0,
testdata\web-samples\samples\pptx\00025410.pptx,.pptx,true,false,7207,10,,,62,0,0,
testdata\web-samples\samples\pptx\00025416.pptx,.pptx,true,false,24001,33,,,257,0,0,
testdata\web-samples\samples\pptx\00025445.pptx,.pptx,true,false,7374,15,,,113,0,0,
testdata\web-samples\samples\pptx\00025537.pptx,.pptx,true,false,1156,32,,,37,0,0,
testdata\web-samples\samples\pptx\00025563.pptx,.pptx,true,false,12418,5,,,180,0,0,
testdata\web-samples\samples\pptx\00025575.pptx,.pptx,true,false,4964,5,,,48,0,0,
testdata\web-samples\samples\pptx\00025581.pptx,.pptx,true,false,20426,13,,,1504,0,0,
testdata\web-samples\samples\pptx\00025626.pptx,.pptx,true,false,6456,21,,,147,0,0,
testdata\web-samples\samples\pptx\00025631.pptx,.pptx,true,false,21163,154,,,432,0,0,
testdata\web-samples\samples\pptx\00025646.pptx,.pptx,true,false,4524,7,,,87,0,0,
testdata\web-samples\samples\pptx\00025650.pptx,.pptx,true,false,7312,41,,,131,0,0,
testdata\web-samples\samples\pptx\00025651.pptx,.pptx,true,false,10177,16,,,237,0,0,
testdata\web-samples\samples\pptx\00025657.pptx,.pptx,true,false,2417,10,,,65,0,0,
testdata\web-samples\samples\pptx\00025658.pptx,.pptx,true,false,4310,5,,,36,0,0,
testdata\web-samples\samples\pptx\00025665.pptx,.pptx,true,false,8879,34,,,298,0,0,
testdata\web-samples\samples\pptx\00025666.pptx,.pptx,true,false,8412,7,,,40,0,0,
testdata\web-samples\samples\pptx\00025675.pptx,.pptx,true,false,10792,67,,,137,0,0,
testdata\web-samples\samples\pptx\00025693.pptx,.pptx,true,false,363,1,,,8,0,0,
testdata\web-samples\samples\pptx\00025706.pptx,.pptx,true,false,3074,20,,,97,0,0,
testdata\web-samples\samples\pptx\00025707.pptx,.pptx,true,false,4123,20,,,96,0,0,
testdata\web-samples\samples\pptx\00025725.pptx,.pptx,true,false,8482,26,,,262,0,0,
testdata\web-samples\samples\pptx\00025726.pptx,.pptx,true,false,3431,1,,,45,0,0,
testdata\web-samples\samples\pptx\00025729.pptx,.pptx,true,false,13344,41,,,341,0,0,
testdata\web-samples\samples\pptx\00025737.pptx,.pptx,true,false,12327,10,,,171,0,0,
testdata\web-samples\samples\pptx\00025741.pptx,.pptx,true,false,189,19,,,66,0,0,
testdata\web-samples\samples\pptx\00025746.pptx,.pptx,true,false,17947,18,,,185,0,0,
testdata\web-samples\samples\pptx\00025747.pptx,.pptx,true,false,14720,1,,,194,0,0,
testdata\web-samples\samples\pptx\00025751.pptx,.pptx,true,false,5072,2,,,41,0,0,
testdata\web-samples\samples\pptx\00025755.pptx,.pptx,true,false,1037,0,,,13,0,0,
testdata\web-samples\samples\pptx\00025756.pptx,.pptx,true,false,10961,20,,,111,0,0,
testdata\web-samples\samples\pptx\00025767.pptx,.pptx,true,false,6255,2,,,62,0,0,
testdata\web-samples\samples\pptx\00025773.pptx,.pptx,true,false,13439,1,,,142,0,0,
testdata\web-samples\samples\pptx\00025774.pptx,.pptx,true,false,6694,1,,,70,0,0,
testdata\web-samples\samples\pptx\00025782.pptx,.pptx,true,false,10306,16,,,123,0,0,
testdata\web-samples\samples\pptx\00025783.pptx,.pptx,true,false,16057,10,,,358,0,0,
testdata\web-samples\samples\pptx\00025805.pptx,.pptx,true,false,24284,11,,,463,0,0,
testdata\web-samples\samples\pptx\00025806.pptx,.pptx,true,false,7450,19,,,84,0,0,
testdata\web-samples\samples\pptx\00025813.pptx,.pptx,true,false,1458,9,,,54,0,0,
testdata\web-samples\samples\pptx\00025824.pptx,.pptx,true,false,15929,20,,,152,0,0,
testdata\web-samples\samples\pptx\00025826.pptx,.pptx,true,false,23404,34,,,243,0,0,
testdata\web-samples\samples\pptx\00025853.pptx,.pptx,true,false,28908,26,,,600,0,0,
testdata\web-samples\samples\pptx\00025879.pptx,.pptx,true,false,4872,24,,,120,0,0,
testdata\web-samples\samples\pptx\00025887.pptx,.pptx,true,false,5766,5,,,66,0,0,
testdata\web-samples\samples\pptx\00025934.pptx,.pptx,true,false,3519,32,,,103,0,0,
testdata\web-samples\samples\pptx\00025988.pptx,.pptx,true,false,5652,30,,,2008,0,0,
testdata\web-samples\samples\pptx\00025991.pptx,.pptx,true,false,5514,4,,,70,0,0,
testdata\web-samples\samples\pptx\00026016.pptx,.pptx,true,false,12646,28,,,139,0,0,
testdata\web-samples\samples\pptx\00026040.pptx,.pptx,true,false,4159,7,,,80,0,0,
testdata\web-samples\samples\pptx\00026054.pptx,.pptx,true,false,9811,2,,,34,0,0,
testdata\web-samples\samples\pptx\00026081.pptx,.pptx,true,false,9709,3,,,75,0,0,
testdata\web-samples\samples\pptx\00026085.pptx,.pptx,true,false,13741,1,,,153,0,0,
testdata\web-samples\samples\pptx\00026099.pptx,.pptx,true,false,3370,7,,,152,0,0,
testdata\web-samples\samples\pptx\00026112.pptx,.pptx,true,false,3360,24,,,77,0,0,
testdata\web-samples\samples\pptx\00026114.pptx,.pptx,true,false,21759,24,,,636,0,0,
testdata\web-samples\samples\pptx\00026143.pptx,.pptx,true,false,4240,38,,,92,0,0,
testdata\web-samples\samples\pptx\00026155.pptx,.pptx,true,false,5380,54,,,134,0,0,
testdata\web-samples\samples\pptx\00026162.pptx,.pptx,true,false,4819,6,,,73,0,0,
testdata\web-samples\samples\pptx\00026166.pptx,.pptx,true,false,4429,0,,,44,0,0,
testdata\web-samples\samples\pptx\00026167.pptx,.pptx,true,false,4048,30,,,124,0,0,
testdata\web-samples\samples\pptx\00026173.pptx,.pptx,true,false,1963,1,,,137,0,0,
testdata\web-samples\samples\pptx\00026181.pptx,.pptx,true,false,3791,7,,,39,0,0,
testdata\web-samples\samples\pptx\00026183.pptx,.pptx,true,false,2869,9,,,63,0,0,
testdata\web-samples\samples\pptx\00026185.pptx,.pptx,true,false,2742,0,,,28,0,0,
testdata\web-samples\samples\pptx\00026197.pptx,.pptx,true,false,1331,25,,,99,0,0,
testdata\web-samples\samples\pptx\00026201.pptx,.pptx,true,false,1957,0,,,38,0,0,
testdata\web-samples\samples\pptx\00026202.pptx,.pptx,true,false,1655,2,,,109,0,0,
testdata\web-samples\samples\pptx\00026203.pptx,.pptx,true,false,1442,2,,,48,0,0,
testdata\web-samples\samples\pptx\00026215.pptx,.pptx,true,false,1113,23,,,79,0,0,
testdata\web-samples\samples\pptx\00026216.pptx,.pptx,true,false,1393,2,,,74,0,0,
testdata\web-samples\samples\pptx\00026219.pptx,.pptx,true,false,1666,3,,,17,0,0,
testdata\web-samples\samples\pptx\00026225.pptx,.pptx,true,false,3073,2,,,29,0,0,
testdata\web-samples\samples\pptx\00026233.pptx,.pptx,true,false,3683,37,,,85,0,0,
testdata\web-samples\samples\pptx\00026242.pptx,.pptx,true,false,13754,28,,,102,0,0,
testdata\web-samples\samples\pptx\00026257.pptx,.pptx,true,false,11803,4,,,102,0,0,
testdata\web-samples\samples\pptx\00026262.pptx,.pptx,true,false,13960,88,,,287,0,0,
testdata\web-samples\samples\pptx\00026275.pptx,.pptx,true,false,3843,16,,,47,0,0,
testdata\web-samples\samples\pptx\00026357.pptx,.pptx,true,false,6465,18,,,76,0,0,
testdata\web-samples\samples\pptx\00026358.pptx,.pptx,true,false,4303,34,,,54,0,0,
testdata\web-samples\samples\pptx\00026368.pptx,.pptx,true,false,3316,26,,,59,0,0,
testdata\web-samples\samples\pptx\00026386.pptx,.pptx,true,false,6159,13,,,120,0,0,
testdata\web-samples\samples\pptx\00026387.pptx,.pptx,true,false,6871,13,,,132,0,0,
testdata\web-samples\samples\pptx\00026389.pptx,.pptx,true,false,7953,14,,,115,0,0,
testdata\web-samples\samples\pptx\00026390.pptx,.pptx,true,false,6845,13,,,141,0,0,
testdata\web-samples\samples\pptx\00026403.pptx,.pptx,true,false,5033,0,,,61,0,0,
testdata\web-samples\samples\pptx\00026405.pptx,.pptx,true,false,8450,7,,,108,0,0,
testdata\web-samples\samples\pptx\00026418.pptx,.pptx,true,false,9058,4,,,34,0,0,
testdata\web-samples\samples\pptx\00026419.pptx,.pptx,true,false,4413,0,,,34,0,0,
testdata\web-samples\samples\pptx\00026426.pptx,.pptx,true,false,10059,40,,,178,0,0,
testdata\web-samples\samples\pptx\00026428.pptx,.pptx,true,false,24999,58,,,926,0,0,
testdata\web-samples\samples\pptx\00026429.pptx,.pptx,true,false,10873,2,,,76,0,0,
testdata\web-samples\samples\pptx\00026430.pptx,.pptx,true,false,4902,0,,,28,0,0,
testdata\web-samples\samples\pptx\00026473.pptx,.pptx,true,false,2159,20,,,67,0,0,
testdata\web-samples\samples\pptx\00026478.pptx,.pptx,true,false,6952,18,,,125,0,0,
testdata\web-samples\samples\pptx\00026480.pptx,.pptx,true,false,872,9,,,36,0,0,
testdata\web-samples\samples\pptx\00026488.pptx,.pptx,true,false,2361,24,,,58,0,0,
testdata\web-samples\samples\pptx\00026489.pptx,.pptx,true,false,9855,1,,,87,0,0,
testdata\web-samples\samples\pptx\00026495.pptx,.pptx,true,false,7641,36,,,91,0,0,
testdata\web-samples\samples\pptx\00026513.pptx,.pptx,true,false,34566,31,,,238,0,0,
testdata\web-samples\samples\pptx\00026515.pptx,.pptx,true,false,4013,8,,,77,0,0,
testdata\web-samples\samples\pptx\00026521.pptx,.pptx,true,false,3684,13,,,49,0,0,
testdata\web-samples\samples\pptx\00026522.pptx,.pptx,true,false,14467,25,,,87,0,0,
testdata\web-samples\samples\pptx\00026524.pptx,.pptx,true,false,436,38,,,33,0,0,
testdata\web-samples\samples\pptx\00026529.pptx,.pptx,true,false,14756,26,,,232,0,0,
testdata\web-samples\samples\pptx\00026530.pptx,.pptx,true,false,21897,29,,,156,0,0,
testdata\web-samples\samples\pptx\00026538.pptx,.pptx,true,false,5211,10,,,104,0,0,
testdata\web-samples\samples\pptx\00026546.pptx,.pptx,true,false,5767,7,,,73,0,0,
testdata\web-samples\samples\pptx\00026548.pptx,.pptx,true,false,5894,10,,,67,0,0,
testdata\web-samples\samples\pptx\00026549.pptx,.pptx,true,false,6353,22,,,127,0,0,
testdata\web-samples\samples\pptx\00026550.pptx,.pptx,true,false,25673,40,,,160,0,0,
testdata\web-samples\samples\pptx\00026554.pptx,.pptx,true,false,940,18,,,59,0,0,
testdata\web-samples\samples\pptx\00026556.pptx,.pptx,true,false,29204,21,,,203,0,0,
testdata\web-samples\samples\pptx\00026559.pptx,.pptx,true,false,1201,42,,,113,0,0,
testdata\web-samples\samples\pptx\00026560.pptx,.pptx,true,false,7542,25,,,109,0,0,
testdata\web-samples\samples\pptx\00026569.pptx,.pptx,true,false,4612,20,,,110,0,0,
testdata\web-samples\samples\pptx\00026572.pptx,.pptx,true,false,25499,31,,,227,0,0,
testdata\web-samples\samples\pptx\00026578.pptx,.pptx,true,false,15445,106,,,370,0,0,
testdata\web-samples\samples\pptx\00026581.pptx,.pptx,true,false,10682,28,,,57,0,0,
testdata\web-samples\samples\pptx\00026613.pptx,.pptx,true,false,1222,58,,,95,0,0,
testdata\web-samples\samples\pptx\00026626.pptx,.pptx,true,false,5656,28,,,42,0,0,
testdata\web-samples\samples\pptx\00026628.pptx,.pptx,true,false,3613,28,,,81,0,0,
testdata\web-samples\samples\pptx\00026634.pptx,.pptx,true,false,10827,35,,,149,0,0,
testdata\web-samples\samples\pptx\00026636.pptx,.pptx,true,false,8427,40,,,262,0,0,
testdata\web-samples\samples\pptx\00026654.pptx,.pptx,true,false,5457,61,,,174,0,0,
testdata\web-samples\samples\pptx\00026659.pptx,.pptx,true,false,1434,0,,,19,0,0,
testdata\web-samples\samples\pptx\00026691.pptx,.pptx,true,false,3171,39,,,88,0,0,
testdata\web-samples\samples\pptx\00026728.pptx,.pptx,true,false,12228,39,,,184,0,0,
testdata\web-samples\samples\pptx\00026749.pptx,.pptx,true,false,4569,7,,,85,0,0,
testdata\web-samples\samples\pptx\00026766.pptx,.pptx,true,false,11244,72,,,179,0,0,
testdata\web-samples\samples\pptx\00026774.pptx,.pptx,true,false,3874,119,,,139,0,0,
testdata\web-samples\samples\pptx\00026803.pptx,.pptx,true,false,18529,8,,,92,0,0,
testdata\web-samples\samples\pptx\00026828.pptx,.pptx,true,false,5735,175,,,415,0,0,
testdata\web-samples\samples\pptx\00026835.pptx,.pptx,true,false,2073,4,,,19,0,0,
testdata\web-samples\samples\pptx\00026837.pptx,.pptx,true,false,11194,118,,,391,0,0,
testdata\web-samples\samples\pptx\00026889.pptx,.pptx,true,false,3205,3,,,53,0,0,
testdata\web-samples\samples\pptx\00026945.pptx,.pptx,true,false,3048,5,,,28,0,0,
testdata\web-samples\samples\pptx\00026976.pptx,.pptx,true,false,5575,13,,,53,0,0,
testdata\web-samples\samples\pptx\00026989.pptx,.pptx,true,false,6408,6,,,92,0,0,
testdata\web-samples\samples\pptx\00026990.pptx,.pptx,true,false,5388,2,,,40,0,0,
testdata\web-samples\samples\pptx\00026992.pptx,.pptx,true,false,6109,8,,,52,0,0,
testdata\web-samples\samples\pptx\00026993.pptx,.pptx,true,false,55253,50,,,1488,0,0,
testdata\web-samples\samples\pptx\00027003.pptx,.pptx,true,false,17176,7,,,82,0,0,
testdata\web-samples\samples\pptx\00027021.pptx,.pptx,true,false,7887,9,,,69,0,0,
testdata\web-samples\samples\pptx\00027022.pptx,.pptx,true,false,4848,18,,,92,0,0,
testdata\web-samples\samples\pptx\00027030.pptx,.pptx,true,false,6115,2,,,36,0,0,
testdata\web-samples\samples\pptx\00027036.pptx,.pptx,true,false,5553,14,,,277,0,0,
testdata\web-samples\samples\pptx\00027045.pptx,.pptx,true,false,4677,1,,,28,0,0,
testdata\web-samples\samples\pptx\00027056.pptx,.pptx,true,false,12229,20,,,111,0,0,
