path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\doc\001339.doc,.doc,true,false,24256,0,,,51
testdata\web-samples\samples\doc\001361-2.doc,.doc,true,false,16465,0,,,71
testdata\web-samples\samples\doc\001361.doc,.doc,true,false,16465,0,,,74
testdata\web-samples\samples\doc\001362-2.doc,.doc,true,false,52346,0,,,215
testdata\web-samples\samples\doc\001362.doc,.doc,true,false,52346,0,,,225
testdata\web-samples\samples\doc\001463-2.doc,.doc,true,false,9960,0,,,36
testdata\web-samples\samples\doc\001463.doc,.doc,true,false,9960,0,,,34
testdata\web-samples\samples\doc\001464-2.doc,.doc,true,false,16612,1,,,47
testdata\web-samples\samples\doc\001464.doc,.doc,true,false,16612,1,,,45
testdata\web-samples\samples\doc\001470-2.doc,.doc,true,false,139274,2,,,775
testdata\web-samples\samples\doc\001470.doc,.doc,true,false,139274,2,,,728
testdata\web-samples\samples\doc\001472-2.doc,.doc,true,false,96455,0,,,511
testdata\web-samples\samples\doc\001472.doc,.doc,true,false,96455,0,,,504
testdata\web-samples\samples\doc\001538-2.doc,.doc,true,false,430692,0,,,740
testdata\web-samples\samples\doc\001538.doc,.doc,true,false,430692,0,,,652
testdata\web-samples\samples\doc\001542-2.doc,.doc,true,false,146325,0,,,285
testdata\web-samples\samples\doc\001542.doc,.doc,true,false,146325,0,,,290
testdata\web-samples\samples\doc\001567-2.doc,.doc,true,false,114902,0,,,360
testdata\web-samples\samples\doc\001567.doc,.doc,true,false,114902,0,,,367
testdata\web-samples\samples\doc\001572-2.doc,.doc,true,false,127278,0,,,425
testdata\web-samples\samples\doc\001572.doc,.doc,true,false,127278,0,,,425
testdata\web-samples\samples\doc\001577-2.doc,.doc,true,false,26207,0,,,107
testdata\web-samples\samples\doc\001577.doc,.doc,true,false,26207,0,,,133
testdata\web-samples\samples\doc\001611-2.doc,.doc,true,false,6911,1,,,40
testdata\web-samples\samples\doc\001611.doc,.doc,true,false,6911,1,,,37
testdata\web-samples\samples\doc\001612-2.doc,.doc,true,false,197565,0,,,285
testdata\web-samples\samples\doc\001612.doc,.doc,true,false,197565,0,,,289
testdata\web-samples\samples\doc\001614-2.doc,.doc,true,false,6413,0,,,31
testdata\web-samples\samples\doc\001614.doc,.doc,true,false,6413,0,,,27
testdata\web-samples\samples\doc\001616-2.doc,.doc,true,false,1714,3,,,4
testdata\web-samples\samples\doc\001616.doc,.doc,true,false,1714,3,,,3
testdata\web-samples\samples\doc\001618-2.doc,.doc,true,false,4350,0,,,32
testdata\web-samples\samples\doc\001618.doc,.doc,true,false,4350,0,,,40
testdata\web-samples\samples\doc\001619-2.doc,.doc,true,false,0,3,,,0
testdata\web-samples\samples\doc\001619.doc,.doc,true,false,0,3,,,2
testdata\web-samples\samples\doc\001621-2.doc,.doc,true,false,0,3,,,1
testdata\web-samples\samples\doc\001621.doc,.doc,true,false,0,3,,,1
testdata\web-samples\samples\doc\001622-2.doc,.doc,true,false,30146,2,,,106
testdata\web-samples\samples\doc\001622.doc,.doc,true,false,30146,2,,,100
testdata\web-samples\samples\doc\001623-2.doc,.doc,true,false,77163,1,,,254
testdata\web-samples\samples\doc\001623.doc,.doc,true,false,77163,1,,,251
testdata\web-samples\samples\doc\001625-2.doc,.doc,true,false,12153,14,,,56
testdata\web-samples\samples\doc\001625.doc,.doc,true,false,12153,14,,,60
testdata\web-samples\samples\doc\001626-2.doc,.doc,true,false,14931,0,,,31
testdata\web-samples\samples\doc\001626.doc,.doc,true,false,14931,0,,,41
testdata\web-samples\samples\doc\001628-2.doc,.doc,true,false,28499,0,,,73
testdata\web-samples\samples\doc\001628.doc,.doc,true,false,28499,0,,,77
testdata\web-samples\samples\doc\001629-2.doc,.doc,true,false,45409,1,,,200
testdata\web-samples\samples\doc\001629.doc,.doc,true,false,45409,1,,,198
testdata\web-samples\samples\doc\001631-2.doc,.doc,true,false,45052,0,,,151
testdata\web-samples\samples\doc\001631.doc,.doc,true,false,45052,0,,,143
testdata\web-samples\samples\doc\001632-2.doc,.doc,true,false,21452,0,,,49
testdata\web-samples\samples\doc\001632.doc,.doc,true,false,21452,0,,,53
testdata\web-samples\samples\doc\001633-2.doc,.doc,true,false,156478,1,,,476
testdata\web-samples\samples\doc\001633.doc,.doc,true,false,156478,1,,,470
testdata\web-samples\samples\doc\001634-2.doc,.doc,true,false,36934,0,,,157
testdata\web-samples\samples\doc\001634.doc,.doc,true,false,36934,0,,,147
testdata\web-samples\samples\doc\001635-2.doc,.doc,true,false,12885,0,,,27
testdata\web-samples\samples\doc\001635.doc,.doc,true,false,12885,0,,,26
testdata\web-samples\samples\doc\001636-2.doc,.doc,true,false,16493,2,,,52
testdata\web-samples\samples\doc\001636.doc,.doc,true,false,16493,2,,,49
testdata\web-samples\samples\doc\001637-2.doc,.doc,true,false,476501,0,,,6474
testdata\web-samples\samples\doc\001637.doc,.doc,true,false,476501,0,,,6528
testdata\web-samples\samples\doc\001638-2.doc,.doc,true,false,477577,0,,,6790
testdata\web-samples\samples\doc\001638.doc,.doc,true,false,477577,0,,,7186
testdata\web-samples\samples\doc\001640-2.doc,.doc,true,false,27168,0,,,129
testdata\web-samples\samples\doc\001640.doc,.doc,true,false,27168,0,,,119
testdata\web-samples\samples\doc\001641-2.doc,.doc,true,false,23239,1,,,65
testdata\web-samples\samples\doc\001641.doc,.doc,true,false,23239,1,,,66
testdata\web-samples\samples\doc\001642-2.doc,.doc,true,false,40168,1,,,143
testdata\web-samples\samples\doc\001642.doc,.doc,true,false,40168,1,,,149
testdata\web-samples\samples\doc\001643-2.doc,.doc,true,false,16033,0,,,47
testdata\web-samples\samples\doc\001643.doc,.doc,true,false,16033,0,,,48
testdata\web-samples\samples\doc\001645-2.doc,.doc,true,false,87152,8,,,372
testdata\web-samples\samples\doc\001645.doc,.doc,true,false,87152,8,,,397
testdata\web-samples\samples\doc\001646-2.doc,.doc,true,false,88781,5,,,345
testdata\web-samples\samples\doc\001646.doc,.doc,true,false,88781,5,,,312
testdata\web-samples\samples\doc\001648-2.doc,.doc,true,false,60776,1,,,505
testdata\web-samples\samples\doc\001648.doc,.doc,true,false,60776,1,,,580
testdata\web-samples\samples\doc\001651-2.doc,.doc,true,false,234260,0,,,2349
testdata\web-samples\samples\doc\001651.doc,.doc,true,false,234260,0,,,2348
testdata\web-samples\samples\doc\001652-2.doc,.doc,true,false,434035,0,,,2039
testdata\web-samples\samples\doc\001652.doc,.doc,true,false,434035,0,,,2002
testdata\web-samples\samples\doc\001849-2.doc,.doc,true,false,100375,0,,,380
testdata\web-samples\samples\doc\001849.doc,.doc,true,false,100375,0,,,365
testdata\web-samples\samples\doc\001850-2.doc,.doc,true,false,271744,0,,,830
testdata\web-samples\samples\doc\001850.doc,.doc,true,false,271744,0,,,841
testdata\web-samples\samples\doc\001851-2.doc,.doc,true,false,21233,0,,,89
testdata\web-samples\samples\doc\001851.doc,.doc,true,false,21233,0,,,96
testdata\web-samples\samples\doc\001853-2.doc,.doc,true,false,30103,0,,,130
testdata\web-samples\samples\doc\001853.doc,.doc,true,false,30103,0,,,119
testdata\web-samples\samples\doc\001855-2.doc,.doc,true,false,7148,0,,,79
testdata\web-samples\samples\doc\001855.doc,.doc,true,false,7148,0,,,80
testdata\web-samples\samples\doc\001856-2.doc,.doc,true,false,24440,0,,,83
testdata\web-samples\samples\doc\001856.doc,.doc,true,false,24440,0,,,84
testdata\web-samples\samples\doc\001859-2.doc,.doc,true,false,52711,0,,,234
testdata\web-samples\samples\doc\001859.doc,.doc,true,false,52711,0,,,248
testdata\web-samples\samples\doc\001861-2.doc,.doc,true,false,14292,0,,,70
testdata\web-samples\samples\doc\001861.doc,.doc,true,false,14292,0,,,78
testdata\web-samples\samples\doc\001862-2.doc,.doc,true,false,36908,0,,,105
testdata\web-samples\samples\doc\001862.doc,.doc,true,false,36908,0,,,107
testdata\web-samples\samples\doc\001863-2.doc,.doc,true,false,0,55,,,6
testdata\web-samples\samples\doc\001863.doc,.doc,true,false,0,55,,,6
testdata\web-samples\samples\doc\001864-2.doc,.doc,true,false,3165,0,,,6
testdata\web-samples\samples\doc\001864.doc,.doc,true,false,3165,0,,,16
testdata\web-samples\samples\doc\001865-2.doc,.doc,true,false,96926,0,,,326
testdata\web-samples\samples\doc\001865.doc,.doc,true,false,96926,0,,,299
