path,ext,ok,empty,textBytes,images,error,panic,millis
testdata\web-samples\samples\docx\00002259.docx,.docx,true,false,2082,1,,,11
testdata\web-samples\samples\docx\00002265.docx,.docx,true,false,2740,0,,,10
testdata\web-samples\samples\docx\00002303.docx,.docx,true,false,1635,0,,,5
testdata\web-samples\samples\docx\00002315.docx,.docx,true,false,1419,0,,,4
testdata\web-samples\samples\docx\00002380.docx,.docx,true,false,755,0,,,5
testdata\web-samples\samples\docx\00002433.docx,.docx,true,false,714,0,,,7
testdata\web-samples\samples\docx\00002444.docx,.docx,true,false,7502,0,,,34
testdata\web-samples\samples\docx\00002445.docx,.docx,true,false,9064,0,,,27
testdata\web-samples\samples\docx\00002483.docx,.docx,true,false,5867,0,,,13
testdata\web-samples\samples\docx\00002485.docx,.docx,true,false,4269,1,,,26
testdata\web-samples\samples\docx\00002486.docx,.docx,true,false,6956,0,,,39
testdata\web-samples\samples\docx\00002504.docx,.docx,true,false,4010,0,,,24
testdata\web-samples\samples\docx\00002518.docx,.docx,true,false,29381,0,,,67
testdata\web-samples\samples\docx\00002544.docx,.docx,true,false,11219,0,,,39
testdata\web-samples\samples\docx\00002649.docx,.docx,true,false,1864,0,,,7
testdata\web-samples\samples\docx\00002706.docx,.docx,true,false,1108,0,,,5
testdata\web-samples\samples\docx\00002728.docx,.docx,true,false,59258,0,,,238
testdata\web-samples\samples\docx\00002756.docx,.docx,true,false,4398,0,,,21
testdata\web-samples\samples\docx\00002773.docx,.docx,true,false,12794,11,,,51
testdata\web-samples\samples\docx\00002798.docx,.docx,true,false,2010,0,,,18
testdata\web-samples\samples\docx\00002799.docx,.docx,true,false,1913,0,,,12
testdata\web-samples\samples\docx\00002814.docx,.docx,true,false,27348,0,,,206
testdata\web-samples\samples\docx\00002819.docx,.docx,true,false,9141,1,,,34
testdata\web-samples\samples\docx\00002820.docx,.docx,true,false,196696,0,,,1975
testdata\web-samples\samples\docx\00002823.docx,.docx,true,false,3935,0,,,17
testdata\web-samples\samples\docx\00002826.docx,.docx,true,false,495,0,,,4
testdata\web-samples\samples\docx\00002828.docx,.docx,true,false,10166,0,,,67
testdata\web-samples\samples\docx\00002844.docx,.docx,true,false,5871,0,,,27
testdata\web-samples\samples\docx\00002851.docx,.docx,true,false,5391,0,,,27
testdata\web-samples\samples\docx\00002855.docx,.docx,true,false,11943,0,,,36
testdata\web-samples\samples\docx\00002858.docx,.docx,true,false,1589,0,,,21
testdata\web-samples\samples\docx\00002884.docx,.docx,true,false,6745,11,,,74
testdata\web-samples\samples\docx\00002901.docx,.docx,true,false,956,0,,,5
testdata\web-samples\samples\docx\00002914.docx,.docx,true,false,8203,1,,,26
testdata\web-samples\samples\docx\00002943.docx,.docx,true,false,8166,1,,,13
testdata\web-samples\samples\docx\00002944.docx,.docx,true,false,3861,0,,,36
testdata\web-samples\samples\docx\00003038.docx,.docx,true,false,5578,0,,,18
testdata\web-samples\samples\docx\00003065.docx,.docx,true,false,3744,0,,,40
testdata\web-samples\samples\docx\00003109.docx,.docx,true,false,7296,0,,,50
testdata\web-samples\samples\docx\00003126.docx,.docx,true,false,20127,0,,,123
testdata\web-samples\samples\docx\00003155.docx,.docx,true,false,4200,0,,,40
testdata\web-samples\samples\docx\00003159.docx,.docx,true,false,4150,51,,,220
testdata\web-samples\samples\docx\00003171.docx,.docx,true,false,3730,1,,,15
testdata\web-samples\samples\docx\00003229.docx,.docx,true,false,2817,10,,,32
testdata\web-samples\samples\docx\00003259.docx,.docx,true,false,1642,0,,,7
testdata\web-samples\samples\docx\00003287.docx,.docx,true,false,1371,1,,,7
testdata\web-samples\samples\docx\00003307.docx,.docx,true,false,6641,0,,,40
testdata\web-samples\samples\docx\00003322.docx,.docx,true,false,4091,0,,,29
testdata\web-samples\samples\docx\00003329.docx,.docx,true,false,2946,0,,,25
testdata\web-samples\samples\docx\00003330.docx,.docx,true,false,3305,0,,,29
testdata\web-samples\samples\docx\00003331.docx,.docx,true,false,2012,0,,,22
