.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right Border-val-peopleHats.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right%20Border-val-peopleHats.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right Paragraph Border-val-threeDEmboss.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/right-Right%20Paragraph%20Border-val-threeDEmboss.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/sectPr-Previous Section Properties-rsidSelect-004B4C75.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/sectPr-Previous%20Section%20Properties-rsidSelect-004B4C75.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/shd-Run Shading-val-pct15.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/shd-Run%20Shading-val-pct15.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/shd-Table Shading-val-pct5.docx.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/shd-Table%20Shading-val-pct5.docx.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/spacing-Spacing Between Lines and AboveBelow Paragraph-line-1.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/spacing-Spacing%20Between%20Lines%20and%20AboveBelow%20Paragraph-line-1.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/summaryLength-Percentage of Document to Use When Generating Summary-val-100.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/summaryLength-Percentage%20of%20Document%20to%20Use%20When%20Generating%20Summary-val-100.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/tblLayout-Table Layout.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/tblLayout-Table%20Layout.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/textDirection-Paragraph Text Flow Direction-val-tbRl.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/textDirection-Paragraph%20Text%20Flow%20Direction-val-tbRl.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Table Top Border-sz-255.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Table%20Top%20Border-sz-255.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top Border-themeColor-accent4.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top%20Border-themeColor-accent4.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top Border-val-handmade2.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top%20Border-val-handmade2.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top Border-val-whiteFlowers.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/top-Top%20Border-val-whiteFlowers.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/truncatefontheightslikewp6-Truncate Font Height-val.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/truncatefontheightslikewp6-Truncate%20Font%20Height-val.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/w-Expanded&Compressed Text-val-33.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O14ISOStrict/Word/w-Expanded&Compressed%20Text-val-33.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment001.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment001.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment002.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment002.docx
.docx,ok,dotnet/Open-XML-SDK,test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment003.docx,https://raw.githubusercontent.com/dotnet/Open-XML-SDK/HEAD/test/DocumentFormat.OpenXml.Tests.Assets/assets/TestDataStorage/O15Conformance/WD/CommentExTest/Comments-Sample-15-12-01/Comment003.docx
